id,screen_name,user_key,name,description,clean_description,created_at,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,status_count,normal_followers_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,has_custom_timelines,possibly_sensitive,hashtag_in_description,numbers_in_description,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description,label_raw,label_binary,has_profile,has_description,has_raw_tweets,has_behavior_temporal,has_graph
2380755230.0,NilaBehzadi,nilabehzadi,Nila Behzadi,''There is no etiquette for women in power''*classical liberal* “We are what we believe we are.” #Trump2024 #سردار_تیمور Unwissenheit ist Glückseligkeit.,'There is no etiquette for women in power''*classical liberal* “We are what we believe we are.” Trump2024 سردار_تیمور Unwissenheit ist Glückseligkeit.,2014-03-09T17:11:52+00:00,4317.0,737.0,61063.0,11.0,2822.0,35699.0,35699.0,4317.0,4045.0,1.067244,0.1822,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.714286,29.85714,1.0,1.285714,113.2857,8511475.0,8.825464,0.0,0.0,2.0,2.0,4.0,0.0,0.0,17847.5,35695.0,14.85714,153,5.85753052917232,0,0,0,human(2),0,1,1,1,1,1
1.57505e+18,Nokhod_f,nokhod_f,call me vahab,https://t.co/hF55SkGfXm,,2022-09-28T09:08:39+00:00,3758.0,3525.0,156225.0,3.0,941.0,35144.0,35144.0,3758.0,920.0,4.084783,3.831522,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,1.0,1564.0,0.0,38.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,35143.0,35143.0,53.0,23,1.066099290780142,0,0,1,human(2),0,1,1,1,1,0
9.11978e+17,dariush_omran,dariush_omran,𝓓𝓪𝓻𝓲𝓾𝓼𝓱 𝓞𝓶𝓻𝓪𝓷,"❄ دوباره میسازمت وطن اگر چه با خشت جان خویش❄

amnesty member","دوباره میسازمت وطن اگر چه با خشت جان خویش
 
 amnesty member",2017-09-24T15:38:53+00:00,7648.0,489.0,47822.0,9.0,4510.0,38549.0,38549.0,7648.0,2750.0,2.781091,0.177818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,189.0,0.0,14.01782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38548.0,38548.0,1.0,60,15.640081799591002,0,0,0,human(2),0,1,1,1,1,0
1.53118e+18,XPishik,xpishik,PishiX,,,2022-05-30T08:02:33+00:00,13980.0,351.0,47251.0,29.0,2620.0,20651.0,20651.0,13980.0,1041.0,13.42939,0.337176,1.0,0.0,1.0,0.0,0.0,0.0,106.0,6.0,3.0,0.901408,15.90845,6.0,1.676056,233.7465,757692.7,19.83766,0.0,0.0,4.0,14.0,28.0,0.028169,0.126761,193.7358491,20536.0,38.78873,0,39.82905982905983,0,0,0,human(2),0,1,0,1,1,0
1.07457e+18,FarhadiIvar,farhadiivar,Ivar Farhadi,"عضو جبهه هفت آبان @7aban_h
.فالو و فالوبک به معنی موافقت با تمام مواضع افراد نیست. ایوار فرهادی","عضو جبهه هفت آبان @7aban_h
 .فالو و فالوبک به معنی موافقت با تمام مواضع افراد نیست. ایوار فرهادی",2018-12-17T07:35:01+00:00,23739.0,4074.0,59785.0,75.0,1764.0,27450.0,27450.0,23739.0,2301.0,10.31682,1.770535,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,1.0,0.0,1798.0,0.0,11.9296,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27449.0,27449.0,477.0,95,5.826951399116347,0,0,0,human(2),0,1,1,1,1,0
8.78302e+17,SavaSavadkoohi,savasavadkoohi,Sherwin_savadkoohi | شروین سوادکوهی,ایرانی در تبعید، دشمن ارتجاع سرخ و سیاه!! بنگر این منم با لوایی سفید در دست و مرگی سیاه در سر زبان در کام بنشسته به کنجی آرام . عاشق ایران #براندازم,ایرانی در تبعید، دشمن ارتجاع سرخ و سیاه!! بنگر این منم با لوایی سفید در دست و مرگی سیاه در سر زبان در کام بنشسته به کنجی آرام . عاشق ایران براندازم,2017-06-23T17:20:58+00:00,9061.0,1136.0,86501.0,14.0,496.0,4753.0,4753.0,9061.0,2843.0,3.187126,0.399578,1.0,0.0,1.0,0.0,1.0,0.0,29.0,4.0,4.0,0.945946,20.86486,4.0,2.0,692.7838,903550.2,1.671826,0.0,0.0,2.0,2.0,1.0,0.216216,0.648649,162.6206897,4716.0,173.4054,148,7.976232394366197,0,0,0,human(2),0,1,1,1,1,0
1.03622e+18,soozi2244,soozi2244,👑🤫زاغ مقلد 🤫👑,سالها بعد در مورد ما خواهند نوشت؛مردمانی بی‌تصمیم در حاشیه جهان خویش گران زندگی می‌کردند،اما ارزان می‌مردند,سالها بعد در مورد ما خواهند نوشت؛مردمانی بی‌تصمیم در حاشیه جهان خویش گران زندگی می‌کردند،اما ارزان می‌مردند,2018-09-02T11:51:14+00:00,3832.0,1698.0,29110.0,7.0,1747.0,13744.0,13744.0,3832.0,2407.0,1.592023,0.705442,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,2.0,182.0,0.0,5.710012,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13743.0,13743.0,19.0,107,2.2567726737338045,0,4,0,human(2),0,1,1,1,1,0
1.21831e+18,TNitrT,tnitrt,تری نیترو تولوئن 🔆𓄂👑,همه در هوای فریدون بُدند.....که از درد ضحاک پرخون بُدند,همه در هوای فریدون بُدند.....که از درد ضحاک پرخون بُدند,2020-01-17T23:03:26+00:00,5477.0,2428.0,95917.0,8.0,1772.0,45820.0,45820.0,5477.0,1905.0,2.875066,1.274541,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,0.666667,18.0,3.0,1.083333,205.0833,7206716.0,24.05249,0.0,0.0,2.0,3.0,1.0,0.166667,0.5,6544.0,45808.0,65.0,55,2.2557660626029654,0,0,0,human(2),0,1,1,1,1,0
97636248.0,moslehiali,moslehiali,علی مصلحی,"نویسنده، روزنامه‌نگار
https://t.co/VE0UEW3XKW",نویسنده، روزنامه‌نگار,2009-12-18T10:17:51+00:00,3976.0,1019.0,266249.0,16.0,1705.0,17099.0,17099.0,3976.0,5587.0,0.711652,0.182388,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,38.0,1.0,2.0,288.0,0.0,3.060498,2.0,2.0,2.0,2.0,2.0,0.0,0.0,17098.0,17098.0,43.0,45,3.901864573110893,0,0,1,human(2),0,1,1,1,1,0
1.29126e+18,khormal0098,khormal0098,𓄂𓆃 ‏ خرمالو 👑,ریتوئیت، تایید شخص نیست! پرسشگر،آتئیست،آزادیخواه،خردگرا،میهن‌پرست. #موج_ضدروسی_بسازیم(رتات= بسیارریت‌کننده) براندازم. دین‌گریزم #جاویدشاه,ریتوئیت، تایید شخص نیست! پرسشگر،آتئیست،آزادیخواه،خردگرا،میهن‌پرست. موج_ضدروسی_بسازیم(رتات= بسیارریت‌کننده) براندازم. دین‌گریزم جاویدشاه,2020-08-06T06:27:33+00:00,3379.0,1795.0,72551.0,5.0,2963.0,52416.0,52416.0,3379.0,1703.0,1.984146,1.054022,1.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,6.0,0.678571,14.46429,3.0,1.107143,165.9643,2906144.0,30.77863,0.0,0.0,2.0,4.0,4.0,0.142857,0.357143,2910.611111,52391.0,37.46429,137,1.8824512534818945,0,4,0,human(2),0,1,1,1,1,0
1.5726e+18,Thank_you_Dj,thank_you_dj,ی ذهن زیبا 𓃬☼,"خطاب ب چپولان مفتخور:
شخصا مسئولیت هر گونه فحش ب ساحت کریه المنظر شما را می‌پذیرم.
لطفا از تگ کردن شاهزاده رضا پهلوی خودداری کنید. 
با تشکر از شما غرامت بگیران","خطاب ب چپولان مفتخور:
 شخصا مسئولیت هر گونه فحش ب ساحت کریه المنظر شما را می‌پذیرم.
 لطفا از تگ کردن شاهزاده رضا پهلوی خودداری کنید. 
 با تشکر از شما غرامت بگیران",2022-09-21T14:52:24+00:00,2254.0,780.0,200530.0,2.0,657.0,24442.0,24442.0,2254.0,927.0,2.431499,0.841424,1.0,0.0,1.0,0.0,0.0,0.0,29.0,10.0,2.0,0.5,24.85714,1.0,1.261905,264.1667,970078.0,26.36677,0.0,0.0,2.0,4.0,2.0,0.02381,0.119048,841.4137931,24401.0,35.59524,159,2.8897435897435897,0,0,0,human(2),0,1,1,1,1,0
1.26053e+18,KingBacker1,kingbacker1,👑KingBacker1👑,"When you opened the door..!
The fierce countenance of the landlord come to your view..!","When you opened the door..!
 The fierce countenance of the landlord come to your view..!",2020-05-13T11:20:13+00:00,4413.0,2631.0,91821.0,3.0,6829.0,68598.0,68598.0,4413.0,1788.0,2.468121,1.471477,1.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,2.0,1.2,16.26667,2.0,2.2,304.8,2208053.0,38.36577,0.0,0.0,1.0,4.0,1.0,0.2,0.2,17145.75,68583.0,73.93333,87,1.677309007981756,1,1,0,bot(1),1,1,1,1,1,0
909512912.0,FattahiFarzad,fattahifarzad,Farzad Fattahi,"Producer @iranintl News | Musician | BFA, Albertina Academy, Turin | London","Producer @iranintl News | Musician | BFA, Albertina Academy, Turin | London",2012-10-28T04:31:22+00:00,35261.0,1799.0,23505.0,101.0,8891.0,25176.0,25176.0,35261.0,4542.0,7.76332,0.396081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,1.0,0.0,2240.0,0.0,5.542933,2.0,2.0,2.0,2.0,2.0,0.0,0.0,25175.0,25175.0,257.0,75,19.600333518621454,0,0,0,human(2),0,1,1,1,1,0
475317365.0,SasanAmjadi,sasanamjadi,Sasan Amjadi,"Jin, Jiyan, Azadî","Jin, Jiyan, Azadî",2012-01-26T22:46:24+00:00,28277.0,2120.0,19582.0,59.0,1468.0,17320.0,17320.0,28277.0,4818.0,5.869033,0.440017,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,1.0,1099.0,0.0,3.594853,1.0,1.0,1.0,1.0,1.0,0.0,0.0,17319.0,17319.0,161.0,17,13.33820754716981,0,0,0,human(2),0,1,1,1,1,1
7.58191e+17,cafeandisheh,cafeandisheh,Mahmoud Rezaei,"ایرانی ، مهاجر، پادشاهی خواهم ولی مثل تو تنها یک رای دارم.
آدرس کانال یوتیوبم 
https://t.co/w5J9iHB0kg","ایرانی ، مهاجر، پادشاهی خواهم ولی مثل تو تنها یک رای دارم.
 آدرس کانال یوتیوبم",2016-07-27T06:42:26+00:00,7373.0,3457.0,93132.0,7.0,1982.0,26885.0,26885.0,7373.0,3174.0,2.322936,1.089162,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.333333,23.33333,2.0,2.0,4.666667,42361.0,8.470384,0.0,1.0,1.0,2.0,1.0,0.0,0.666667,13441.0,26882.0,2.0,102,2.132774081573619,0,0,1,human(2),0,1,1,1,1,0
1.3557e+18,noodlesss1990,noodlesss1990,☼𓃬 نودولز,"من ترکِ مهرِ ایران در خود نمی‌شناسم؛ بگذار تا ببارد بر من بلای ایران/
نه «اول»، که «فقط» ایران/ مخالفِ سرسختِ ۵۷ و ۵۷سازان/ ☀️🦁❤️🤍💚","من ترکِ مهرِ ایران در خود نمی‌شناسم؛ بگذار تا ببارد بر من بلای ایران/
 نه «اول»، که «فقط» ایران/ مخالفِ سرسختِ ۵۷ و ۵۷سازان/",2021-01-31T01:54:41+00:00,4558.0,227.0,194729.0,16.0,1509.0,43957.0,43957.0,4558.0,1525.0,2.988852,0.148852,1.0,0.0,1.0,0.0,0.0,1.0,35.0,51.0,12.0,0.288288,40.13514,3.0,1.288288,229.3874,697139.2,28.82426,0.0,0.0,4.0,8.0,14.0,0.117117,0.135135,1253.114286,43859.0,30.87387,131,20.079295154185026,0,4,0,human(2),0,1,1,1,1,0
1.34912e+18,Sokoot3333,sokoot3333,سکوت,"#بنام_سعادت_ملت_ایران«آیندگان به راهت، از جان خود گذشتند/ با خون خود نوشتند، یا مرگ یا اندیشه های مصدق».

جمهوری خواه #دکتر فاطمی","بنام_سعادت_ملت_ایران«آیندگان به راهت، از جان خود گذشتند/ با خون خود نوشتند، یا مرگ یا اندیشه های مصدق».
 
 جمهوری خواه دکتر فاطمی",2021-01-12T22:16:24+00:00,4200.0,691.0,116548.0,21.0,5445.0,52862.0,52862.0,4200.0,1544.0,2.720207,0.447539,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,13.5,1.0,1.0,158.5,16197246.0,34.23705,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26430.0,52860.0,7.5,129,6.078147612156295,0,4,0,bot(1),1,1,1,1,1,0
1.58454e+18,CaramelCakeeee,caramelcakeeee,Caramel𓄂𓆃,"کیک سلطنتی❤👑❤
@PahlaviReza @PhoenixprjIran","کیک سلطنتی
 @PahlaviReza @PhoenixprjIran",2022-10-24T13:43:27+00:00,3167.0,2926.0,55131.0,2.0,169.0,23404.0,23404.0,3167.0,894.0,3.542506,3.272931,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,21.0,1.0,1.666667,214.3333,8903831.0,26.17897,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11700.5,23401.0,58.0,42,1.082365003417635,0,0,0,human(2),0,1,1,1,1,0
1.44978e+18,Cheguevara_Amir,cheguevara_amir,▪︎ ꜱᴀʟᴠᴀᴅᴏʀ,اِلـآ ♥️,اِلـآ,2021-10-17T16:50:05+00:00,4376.0,108.0,92430.0,6.0,306.0,10675.0,10675.0,4376.0,1266.0,3.456556,0.085308,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,53.0,0.0,8.43207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10674.0,10674.0,0.0,8,40.51851851851852,0,0,0,human(2),0,1,1,1,1,0
370097260.0,persian_warior,persian_warior,👑𝕻𝖊𝖗𝖘𝖎𝖆𝖓 𝖂𝖆𝖗𝖗𝖎𝖔𝖗👑 🎗️,اکانت پشتیبان : https://t.co/adLnvekT47,اکانت پشتیبان :,2011-09-08T13:17:59+00:00,4096.0,1068.0,851136.0,4.0,1500.0,107459.0,107459.0,4096.0,4958.0,0.82614,0.215409,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,25.66667,1.0,1.5,71.5,7048890.0,21.67386,0.0,0.0,1.0,1.0,1.0,0.5,0.5,26863.25,107453.0,13.33333,39,3.8352059925093633,0,0,1,human(2),0,1,1,1,1,0
1.42991e+18,KnightAnahita19,knightanahita19,ℳéஅℜのﾑの𓃬 ☼👑,"அ❤️
کرمانشاه@آگنوستیک
https://t.co/F4TSntlbIV","அ
 کرمانشاه@آگنوستیک",2021-08-23T21:10:49+00:00,4288.0,2669.0,12.0,1.0,1310.0,53776.0,53776.0,4288.0,1321.0,3.246026,2.020439,1.0,0.0,1.0,0.0,0.0,1.0,115.0,11.0,2.0,1.104478,30.93284,3.0,2.776119,175.0299,482675.5,40.70855,0.0,0.0,4.0,8.0,7.0,0.037313,0.067164,466.5043478,53648.0,44.25373,45,1.6065942300487073,0,2,1,human(2),0,1,1,1,1,0
8.39015e+17,Birdofpeacelove,birdofpeacelove,DRJJ,"A free bird flew over countries across the globe. Got more education, gained more skills and experiences in many subjects and places. Seeking peace&prosperity!","A free bird flew over countries across the globe. Got more education, gained more skills and experiences in many subjects and places. Seeking peace&prosperity!",2017-03-07T07:29:00+00:00,10099.0,7434.0,134794.0,8.0,11069.0,69501.0,69501.0,10099.0,2951.0,3.42223,2.519146,1.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,4.0,1.473684,25.78947,3.0,1.526316,18.94737,5041537.0,23.55168,0.0,0.0,2.0,4.0,3.0,0.578947,0.894737,11580.66667,69484.0,4.105263,159,1.3584880279795537,0,0,0,human(2),0,1,1,1,1,1
1.31341e+18,ItsKouroshKabir,itskouroshkabir,Kourosh,"پاینده باد رضا شاه دوم؛پهلوی سوم.
زنده باد خاندان ایرانساز پهلوی.
ورود عرزشی،سایبری،اصلاحطلب،مجاهد و تجزیه طلب ممنوع.","پاینده باد رضا شاه دوم؛پهلوی سوم.
 زنده باد خاندان ایرانساز پهلوی.
 ورود عرزشی،سایبری،اصلاحطلب،مجاهد و تجزیه طلب ممنوع.",2020-10-06T09:34:56+00:00,5339.0,2352.0,60489.0,2.0,10.0,9542.0,9542.0,5339.0,1642.0,3.251523,1.4324,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.2,19.6,1.0,1.8,22.8,9016132.0,5.811206,0.0,0.0,2.0,2.0,1.0,0.4,0.4,4768.5,9537.0,8.2,117,2.269982993197279,0,0,0,bot(1),1,1,1,1,1,0
1.34184e+18,sandys_khor,sandys_khor,ساندیس خور 🇮🇷,باید به این بلوغ برسیم که نباید دیده شویم، آنکس باید ببیند میبیند///             حاج قاسم سلیمانی,باید به این بلوغ برسیم که نباید دیده شویم، آنکس باید ببیند میبیند/// حاج قاسم سلیمانی,2020-12-23T19:56:42+00:00,31796.0,17898.0,132524.0,23.0,7937.0,95213.0,95213.0,31796.0,1564.0,20.32992,11.44373,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,1.0,0.0,625.0,0.0,60.87788,1.0,1.0,1.0,1.0,1.0,0.0,0.0,95212.0,95212.0,100.0,97,1.776511342049391,0,0,0,human(2),0,1,1,1,1,0
1.30291e+18,siavash_sepehr0,siavash_sepehr0,سیاوش سپهر,"در طول تاریخ، هیچگاه نور و تاریکی تا این حد واضح و آشکار نبودند، پادشاهی خواه، 

ما که از پرتو خورشید معذب بودیم     چشممان کور سزاوار همین شب بودیم","در طول تاریخ، هیچگاه نور و تاریکی تا این حد واضح و آشکار نبودند، پادشاهی خواه، 
 
 ما که از پرتو خورشید معذب بودیم چشممان کور سزاوار همین شب بودیم",2020-09-07T10:12:16+00:00,15400.0,10453.0,362547.0,17.0,1804.0,178841.0,178841.0,15400.0,1671.0,9.216038,6.255536,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,28.0,0.416667,26.48333,3.0,1.9,58.1,1886310.0,107.0263,0.0,0.0,5.0,7.0,8.0,0.466667,0.633333,22348.5,178788.0,23.76667,148,1.473261264708696,0,1,0,human(2),0,1,1,1,1,1
