id,screen_name,user_key,name,description,clean_description,created_at,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,status_count,fast_followers_count,normal_followers_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,verified,has_custom_timelines,is_translator,possibly_sensitive,want_retweets,hashtag_in_description,numbers_in_description,translator_type,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description,label_raw,label_binary,has_profile,has_raw_tweets,has_description,has_behavior_temporal,has_graph
8.7433e+17,VidaSarafraz,vidasarafraz,Vida,نخوانند بر ما کسی آفرین / چو ویران بود بوم ایران زمین,نخوانند بر ما کسی آفرین / چو ویران بود بوم ایران زمین,2017-06-12T18:19:09+00:00,67877.0,990.0,514140.0,100.0,4947.0,105205.0,105205.0,0.0,67877.0,2854.0,23.78311,0.346882,1.0,False,0.0,True,False,False,False,0.0,0.0,none,162.0,13.0,226.0,0.432749,15.423,6.0,1.635478,608.6686,396412.0,36.8623,0.0,0.0,14.0,44.0,113.0,0.57115,0.709552,646.9382716,104804.0,133.1832,53,68.56262626262627,0,0,0,human(2),0,1,1,1,1,1
1.2625e+18,hastyarrr,hastyarrr,ایوان ایلیچ چردیاکوف(Alireza Fallah),ما راویان حقیقتیم و آنان کاسبان شریعت❇️,ما راویان حقیقتیم و آنان کاسبان شریعت,2020-05-18T21:43:32+00:00,10609.0,263.0,89345.0,11.0,877.0,64298.0,64298.0,0.0,10609.0,1783.0,5.950084,0.147504,1.0,False,0.0,True,False,False,False,0.0,0.0,none,109.0,0.0,0.0,0.513761,24.97248,1.0,2.091743,223.8257,398826.5,36.06169,0.0,0.0,2.0,3.0,1.0,0.0,0.0,588.8899083,64189.0,43.04587,39,40.338403041825096,0,0,0,human(2),0,1,1,1,1,1
1.63784e+18,parsi27871,parsi27871,👑Parsi👑 🎗️🖤,"👈🏾اولین ورود ؛ 2018⚡
👑 پادشاهی مشروطه پارلمانی #جاویدشاه  #رضاشاه دوم ، ورود 3 فاسد ، تجزیه طلب ، مزدور رژیم ⛔ #political جانم فدای ایران من سرباز #شاهم","اولین ورود ؛ 2018
  پادشاهی مشروطه پارلمانی جاویدشاه رضاشاه دوم ، ورود 3 فاسد ، تجزیه طلب ، مزدور رژیم political جانم فدای ایران من سرباز شاهم",2023-03-20T15:20:20+00:00,6736.0,4387.0,52410.0,6.0,6702.0,25866.0,25866.0,0.0,6736.0,747.0,9.017403,5.872825,1.0,False,0.0,True,False,False,False,1.0,1.0,none,79.0,7.0,30.0,1.046875,58.67188,3.0,2.875,153.3594,528145.5,34.62651,0.0,0.0,2.0,6.0,13.0,0.257813,1.210938,325.9493671,25750.0,43.42969,152,1.5354456348301802,0,5,0,human(2),0,1,1,1,1,1
8.96666e+17,Me_Hamed_Myself,me_hamed_myself,Hamed,"Atheist, Ex-Muslim, Anti-Islam! 
Software Developer, Metalhead, Motorcyclist, Nationalist, 40%, 
چو ایران نباشد تن من مباد","Atheist, Ex-Muslim, Anti-Islam! 
 Software Developer, Metalhead, Motorcyclist, Nationalist, 40%, 
 چو ایران نباشد تن من مباد",2017-08-13T09:32:23+00:00,28923.0,1146.0,302933.0,58.0,4877.0,96345.0,96345.0,0.0,28923.0,2792.0,10.35924,0.410458,1.0,False,0.0,True,False,False,False,0.0,1.0,none,1.0,0.0,2.0,0.0,24.66667,1.0,1.0,198.3333,19592777.0,34.50752,0.0,0.0,1.0,1.0,1.0,0.666667,0.666667,96342.0,96342.0,8.333333,122,25.23821989528796,0,0,0,human(2),0,1,1,1,1,1
143373762.0,mehdimmj,mehdimmj,MehdiMMJ,,,2010-05-13T08:50:42+00:00,41289.0,556.0,660028.0,160.0,3123.0,183695.0,183695.0,0.0,41289.0,5441.0,7.588495,0.102187,0.0,False,0.0,True,False,False,False,0.0,0.0,regular,0.0,1.0,0.0,3.0,38.0,1.0,1.0,144.0,0.0,33.76126,1.0,1.0,1.0,1.0,1.0,0.0,0.0,183694.0,183694.0,22.0,0,74.26079136690647,0,0,0,human(2),0,1,1,0,1,1
9.3805e+17,sazanist40,sazanist40,Saza,𝐌𝐚𝐤𝐞 𝐏𝐞𝐫𝐬𝐢𝐚 𝐆𝐫𝐞𝐚𝐭 𝐀𝐠𝐚𝐢𝐧,𝐌𝐚𝐤𝐞 𝐏𝐞𝐫𝐬𝐢𝐚 𝐆𝐫𝐞𝐚𝐭 𝐀𝐠𝐚𝐢𝐧,2017-12-05T14:19:38+00:00,5358.0,579.0,192318.0,22.0,4781.0,88450.0,88450.0,0.0,5358.0,2678.0,2.000747,0.216206,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,46.0,1.0,1.0,17.0,0.0,33.02838,1.0,1.0,1.0,1.0,1.0,0.0,0.0,88449.0,88449.0,1.0,23,9.253886010362693,0,2,0,human(2),0,1,1,1,1,1
1.2269e+18,ShayanX0,shayanx0,Shayan X,"An Iranian advocate for the dissolution of the current totalitarian theocracy and the restoration of Iran's constitutional monarchy, led by Shah @PahlaviReza 👑","An Iranian advocate for the dissolution of the current totalitarian theocracy and the restoration of Iran's constitutional monarchy, led by Shah @PahlaviReza",2020-02-10T16:03:31+00:00,33316.0,85.0,108373.0,56.0,15897.0,61948.0,61948.0,0.0,33316.0,1881.0,17.71186,0.045189,1.0,False,0.0,True,False,False,False,0.0,0.0,none,442.0,34.0,66.0,0.883764,28.45941,4.0,1.789668,720.0,178501.6,32.93355,0.0,0.0,6.0,16.0,2.0,0.188192,0.381919,138.9276018,61406.0,175.4004,159,391.9529411764706,0,1,0,bot(1),1,1,1,1,1,1
1.37083e+18,remisgp,remisgp,تئاتر سایه‌ها,,,2021-03-13T20:26:39+00:00,54021.0,32542.0,63396.0,4.0,2423.0,48683.0,48683.0,0.0,54021.0,1484.0,36.40229,21.92857,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,12.0,1.0,2.0,79.0,0.0,32.80526,1.0,1.0,1.0,1.0,1.0,0.0,0.0,48682.0,48682.0,7.0,0,1.660039333784033,0,0,0,human(2),0,1,1,0,1,1
1.17379e+18,eisa_1355,eisa_1355,🤍⭐💙عیسی💙⭐🤍,"آسمون بالای سرم همیشه آبیه 💙 #esteghlal
                   یه مادریدیستای خفن 🤍 #realmadr","آسمون بالای سرم همیشه آبیه esteghlal
  یه مادریدیستای خفن realmadr",2019-09-17T03:02:17+00:00,4875.0,4115.0,517670.0,7.0,2464.0,64172.0,64172.0,0.0,4875.0,2027.0,2.405032,2.030094,1.0,False,0.0,True,False,False,False,1.0,0.0,none,1.0,0.0,0.0,0.0,37.0,1.0,0.0,48.0,0.0,31.65861,2.0,2.0,2.0,2.0,2.0,0.0,0.0,64171.0,64171.0,1.0,89,1.1846901579586877,0,4,0,human(2),0,1,1,1,1,1
2230288177.0,foster_spar,foster_spar,پارسا داداشِ آنیسا 𖣘྿𓄂ꪴꪰ𓆃,"رشتوها @foster_spar1 ،
مخالف اسلام سیاسی،
مخالف شخص‌پرستی،
عاشق شعر و کتاب،
هیچ چیزی مقدس نیست،
زن-زندگی-آزادی،
مرد-میهن-آبادی،
هـ ...卍𖣘྿卐
آرتانیس","رشتوها @foster_spar1 ،
 مخالف اسلام سیاسی،
 مخالف شخص‌پرستی،
 عاشق شعر و کتاب،
 هیچ چیزی مقدس نیست،
 زن-زندگی-آزادی،
 مرد-میهن-آبادی،
 هـ ...卍𖣘྿卐
 آرتانیس",2013-12-04T17:51:05+00:00,5936.0,3279.0,314962.0,6.0,6399.0,130093.0,130093.0,0.0,5936.0,4140.0,1.433816,0.792029,0.0,False,0.0,True,False,False,False,0.0,1.0,none,0.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.0,31.42343,1.0,1.0,1.0,1.0,1.0,0.0,0.0,130092.0,130092.0,0.0,146,1.81030802073803,0,0,0,human(2),0,1,1,1,1,1
9.94277e+17,shayan_shahnazi,shayan_shahnazi,👑Shayan👊♂️,همه دشمن هستن! همه دوست هستن! تمام احتمالات همه باهم درحال رخ دادنند. اینطوری زندگی میکنم تا هیچوقت غافلگیر نشم. هرچیزی اتفاق بیفتد قبلا دیده ام. سیاسی نویس🖕,همه دشمن هستن! همه دوست هستن! تمام احتمالات همه باهم درحال رخ دادنند. اینطوری زندگی میکنم تا هیچوقت غافلگیر نشم. هرچیزی اتفاق بیفتد قبلا دیده ام. سیاسی نویس,2018-05-09T18:03:55+00:00,65604.0,4523.0,182554.0,129.0,11480.0,76811.0,76811.0,0.0,65604.0,2523.0,26.00238,1.792707,1.0,False,0.0,True,False,False,False,0.0,0.0,none,193.0,37.0,132.0,0.80663,33.60221,4.0,2.030387,1068.406,236641.0,30.44431,0.0,0.0,4.0,5.0,2.0,0.085635,0.160221,396.1088083,76449.0,137.4751,157,14.504532390006633,0,0,0,human(2),0,1,1,1,1,1
1.05862e+18,Solo_Commando,solo_commando,جواد سلیمانی,الان ابر و باد و مه و خورشید و فلک دست به دستِ هم دادن تا این آخوندا رو کله پا کنیم ؛ فقط مونده یکدلی و حرکت ما #براندازم,الان ابر و باد و مه و خورشید و فلک دست به دستِ هم دادن تا این آخوندا رو کله پا کنیم ؛ فقط مونده یکدلی و حرکت ما براندازم,2018-11-03T07:38:06+00:00,8285.0,5368.0,287679.0,5.0,913.0,70449.0,70449.0,0.0,8285.0,2345.0,3.533049,2.289126,1.0,False,0.0,True,False,False,False,1.0,0.0,none,25.0,7.0,3.0,0.583333,29.25,3.0,2.027778,387.5556,1725463.0,30.04222,0.0,0.0,2.0,3.0,2.0,0.111111,0.111111,2816.56,70414.0,66.30556,121,1.5434053651266766,0,0,0,human(2),0,1,1,1,1,1
407476218.0,Schahrzad_b,schahrzad_b,Shahrzad,به نام مجیدرضا، شیروخورشید ایران,به نام مجیدرضا، شیروخورشید ایران,2011-11-08T03:58:17+00:00,28808.0,67.0,224386.0,5.0,5090.0,144515.0,144515.0,0.0,28808.0,4897.0,5.882785,0.013682,1.0,False,0.0,True,False,False,False,0.0,0.0,none,16.0,1.0,0.0,0.941176,23.88235,1.0,1.470588,653.3529,2044305.0,29.51093,0.0,0.0,1.0,2.0,1.0,0.0,0.0,9031.125,144498.0,105.1176,32,429.97014925373134,0,0,0,human(2),0,1,1,1,1,1
1.63379e+18,Monarchy34,monarchy34,👑Monarchy3👑🇮🇱🇮🇱,"#رضاشاه_پهلوی_عاشقتیم
👑جاوید شاه، پاینده ایران👑
 #IraniansStandWithIsreal  #جاویدشاه
⛔️⛔️⛔️#مرگ_بر_سه_فاسد_ملا_چپی_مجاهد
#ما_ملت_کبیریم_ایران_را_پس_میگیریم","رضاشاه_پهلوی_عاشقتیم
 جاوید شاه، پاینده ایران
  IraniansStandWithIsreal جاویدشاه
 مرگ_بر_سه_فاسد_ملا_چپی_مجاهد
 ما_ملت_کبیریم_ایران_را_پس_میگیریم",2023-03-09T11:29:15+00:00,3425.0,7176.0,31380.0,1.0,379.0,22308.0,22308.0,0.0,3425.0,758.0,4.51847,9.467018,1.0,False,0.0,False,False,False,False,1.0,0.0,none,1.0,21.0,0.0,0.023256,5.860465,3.0,2.976744,3.395349,331199.5,29.43008,0.0,0.0,38.0,40.0,22.0,0.046512,0.046512,22286.0,22286.0,0.534884,155,0.47728539576365664,1,2,0,bot(1),1,1,1,1,1,1
1.25582e+18,JaneVatan,janevatan,جان John,"شرط گفتگو، باور به پلورالیسم و ضدیت باهرگونه فاشیسم است.
Liberal-Federalist
محافظه‌کاری هم در سیاست هم درجامعه مضر است.

#زن_زندگی_آزادی
Kadın Yaşam Özgürlük","شرط گفتگو، باور به پلورالیسم و ضدیت باهرگونه فاشیسم است.
 Liberal-Federalist
 محافظه‌کاری هم در سیاست هم درجامعه مضر است.
 
 زن_زندگی_آزادی
 Kadın Yaşam Özgürlük",2020-04-30T11:27:17+00:00,5211.0,500.0,117626.0,30.0,3226.0,52034.0,52034.0,0.0,5211.0,1801.0,2.893393,0.277624,1.0,False,0.0,False,False,False,False,1.0,0.0,none,1.0,0.0,0.0,1.0,19.0,1.0,1.0,632.0,0.0,28.89173,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52033.0,52033.0,90.0,157,10.422,0,0,0,human(2),0,1,1,1,1,1
1.24835e+18,parysatis_banoo,parysatis_banoo,👑پروشات👑(یوتاب دخت ایران),"تا ابد پهلوی خواه 
#ایران_را_پس_میگیریم

#پهلوی_رمز_نجات_ایران

#جاویدشاه","تا ابد پهلوی خواه 
 ایران_را_پس_میگیریم
 
 پهلوی_رمز_نجات_ایران
 
 جاویدشاه",2020-04-09T20:41:22+00:00,8905.0,3037.0,129783.0,2.0,9839.0,51615.0,51615.0,0.0,8905.0,1822.0,4.887486,1.66685,1.0,False,0.0,True,False,False,False,1.0,0.0,none,29.0,1.0,1.0,0.967742,19.32258,2.0,2.258065,315.1613,2317334.0,28.32876,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1778.758621,51584.0,91.70968,73,2.9321699045110305,0,0,0,human(2),0,1,1,1,1,1
1.22401e+18,iraj63569385,iraj63569385,iraj.Iranian_patriot,@PahlaviReza @ShahbanouFarah @PhoenixprjIran  https://t.co/LSJclFArkQ   اینستاگرام من 👆,@PahlaviReza @ShahbanouFarah @PhoenixprjIran اینستاگرام من,2020-02-02T16:35:23+00:00,5157.0,3132.0,51331.0,6.0,6381.0,53204.0,53204.0,0.0,5157.0,1889.0,2.730016,1.65802,1.0,False,0.0,True,False,False,False,0.0,0.0,none,137.0,22.0,2.0,1.236025,41.24845,3.0,2.552795,162.7329,745786.1,28.16517,0.0,0.0,2.0,4.0,1.0,0.223602,0.329193,387.1751825,53043.0,56.62733,87,1.646551724137931,0,8,1,human(2),0,1,1,1,1,1
1.54911e+18,DanaMehraban,danamehraban,Dana👑🇮🇱🎗️,Advocate of Iranians resurrection to build a peaceful and sustainable country under HIM @Pahlavireza,Advocate of Iranians resurrection to build a peaceful and sustainable country under HIM @Pahlavireza,2022-07-18T19:32:14+00:00,5494.0,4332.0,36023.0,3.0,1365.0,27565.0,27565.0,0.0,5494.0,992.0,5.538306,4.366935,1.0,False,0.0,True,False,False,False,0.0,0.0,none,4.0,12.0,5.0,0.678571,42.32143,2.0,2.321429,138.9286,1225191.0,27.7873,0.0,0.0,4.0,6.0,8.0,0.178571,1.571429,6886.0,27544.0,50.67857,100,1.268236380424746,0,0,0,human(2),0,1,1,1,1,1
1.44367e+18,Peleja11,peleja11,peleja,فرّ ایران پیروز است👑,فرّ ایران پیروز است,2021-09-30T20:11:23+00:00,11218.0,1046.0,145971.0,7.0,1044.0,35638.0,35638.0,0.0,11218.0,1283.0,8.74357,0.815277,1.0,False,0.0,True,False,False,False,0.0,0.0,none,21.0,1.0,2.0,0.583333,21.25,1.0,1.333333,379.9583,2516816.0,27.77708,0.0,0.0,2.0,2.0,1.0,0.083333,0.083333,1695.904762,35614.0,57.375,20,10.724665391969408,0,2,0,bot(1),1,1,1,1,1,1
1.40995e+18,NaaserXA,naaserxa,ADA Whale,My passion is Cardano,My passion is Cardano,2021-06-29T18:57:23+00:00,11758.0,515.0,129931.0,57.0,931.0,37952.0,37952.0,0.0,11758.0,1376.0,8.545058,0.374273,1.0,False,0.0,False,False,False,False,0.0,0.0,none,1.0,1.0,3.0,0.0,22.66667,1.0,1.0,113.3333,2293356.0,27.5814,0.0,0.0,2.0,2.0,2.0,0.333333,0.666667,37947.0,37947.0,3.0,21,22.831067961165047,0,0,0,human(2),0,1,1,1,1,1
2265794169.0,RBehrouzDO,rbehrouzdo,Reza Behrouz,"Iranian-American • Physician/Musician • Tweets my own opinion • RT ≠ endorsement • @USouthFlorida/@UF alumnus • Tweets in Persian, English, French.","Iranian-American • Physician/Musician • Tweets my own opinion • RT ≠ endorsement • @USouthFlorida/@UF alumnus • Tweets in Persian, English, French.",2014-01-06T20:40:29+00:00,17198.0,1705.0,600651.0,80.0,9319.0,112010.0,112010.0,0.0,17198.0,4107.0,4.187485,0.415145,1.0,False,0.0,True,False,False,False,0.0,0.0,none,72.0,13.0,0.0,0.858696,26.57609,6.0,2.369565,523.0435,1084020.0,27.27295,0.0,0.0,2.0,4.0,8.0,0.152174,0.456522,1554.513889,111925.0,101.6196,147,10.086803519061583,0,0,0,human(2),0,1,1,1,1,1
1.24719e+18,foadshams,foadshams,foadshams | فواد شمس,فواد شمس,فواد شمس,2020-04-06T15:58:50+00:00,4763.0,1773.0,194211.0,31.0,5095.0,49609.0,49609.0,0.0,4763.0,1825.0,2.609863,0.971507,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,0.0,1.0,0.0,16.0,1.0,1.0,7.0,0.0,27.18301,1.0,1.0,1.0,1.0,1.0,0.0,0.0,49608.0,49608.0,0.0,8,2.686407219402143,0,0,0,human(2),0,1,1,1,1,1
9.45913e+17,YaldaRod,yaldarod,یلدا راد,هرکس دلی پاک دارد، وطن خود را عزیز می‌شمارد.,هرکس دلی پاک دارد، وطن خود را عزیز می‌شمارد.,2017-12-27T07:02:53+00:00,10496.0,1383.0,210978.0,23.0,2516.0,71860.0,71860.0,0.0,10496.0,2656.0,3.951807,0.520708,0.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,1.0,46.0,1.0,2.0,186.0,0.0,27.05572,1.0,1.0,1.0,1.0,1.0,0.0,0.0,71859.0,71859.0,47.0,44,7.5892986261749815,0,0,0,human(2),0,1,1,1,1,1
8.80001e+17,ali_bitarafan5,ali_bitarafan5,علی بیطرفان,بابا زشته آقای اصغر، منو می‌ترسونی از دوتا گلوله؟!,بابا زشته آقای اصغر، منو می‌ترسونی از دوتا گلوله؟!,2017-06-28T09:52:30+00:00,109689.0,3872.0,108080.0,328.0,3711.0,76297.0,76297.0,0.0,109689.0,2838.0,38.65011,1.364341,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,1.0,37.0,1.0,0.0,1629.0,0.0,26.88407,1.0,1.0,1.0,1.0,1.0,0.0,0.0,76296.0,76296.0,338.0,50,28.328770661157026,0,1,0,human(2),0,1,1,1,1,1
48485832.0,AsbeAtash45,asbeatash45,Mahmoud R Amani,کهنه سرباز میهن #بازگشت_به_مشروطه,کهنه سرباز میهن بازگشت_به_مشروطه,2009-06-18T20:53:15+00:00,7554.0,1603.0,343610.0,17.0,5466.0,151920.0,151920.0,0.0,7554.0,5770.0,1.309185,0.277816,1.0,False,0.0,True,False,False,False,1.0,0.0,none,405.0,55.0,13.0,1.225738,21.55485,4.0,2.335443,174.8376,367754.9,26.32929,0.0,0.0,4.0,7.0,2.0,0.042194,0.07173,373.9432099,151447.0,49.77848,33,4.712414223331254,0,2,0,bot(1),1,1,1,1,1,1
1.52913e+18,zone7689,zone7689,👑👑رنسانس ایران👑👑,"(ازقادسیه تافتنه57تجاوزبه وطنم.ققنوس ایران,ازخاکسترخودبرمی خیزد)(#شاهنشاه_رضا_پهلوی👑/#جاویدشاه 👑)(متاهل ومتعهد)(گروه وپیام دایرکت⛔)(عرزشی،مجاهد،تجزیه طلب⛔)","(ازقادسیه تافتنه57تجاوزبه وطنم.ققنوس ایران,ازخاکسترخودبرمی خیزد)(شاهنشاه_رضا_پهلوی/جاویدشاه )(متاهل ومتعهد)(گروه وپیام دایرکت)(عرزشی،مجاهد،تجزیه طلب)",2022-05-24T15:55:55+00:00,5172.0,382.0,60904.0,2.0,1316.0,27504.0,27504.0,0.0,5172.0,1047.0,4.939828,0.364852,1.0,False,0.0,False,False,False,False,1.0,1.0,none,5.0,2.0,6.0,0.692308,21.92308,3.0,1.384615,227.4615,6134530.0,26.26934,0.0,0.0,2.0,2.0,1.0,0.384615,0.615385,5498.2,27491.0,53.30769,155,13.539267015706807,0,4,0,bot(1),1,1,1,1,1,1
1.38608e+18,NoushaEshghi,noushaeshghi,🤴🏻NoushAfarin Eshghipour 🤴🏻,برای چیزی که باور دارم میجنگم تا نفس آخر #جنبش_فیروزه_ای #فرزندان_افسران #شاه_میهن_آبادی https://t.co/J24Q5XvJKT,برای چیزی که باور دارم میجنگم تا نفس آخر جنبش_فیروزه_ای فرزندان_افسران شاه_میهن_آبادی,2021-04-24T21:55:37+00:00,11197.0,553.0,29463.0,18.0,5557.0,36751.0,36751.0,0.0,11197.0,1442.0,7.76491,0.383495,1.0,False,0.0,True,False,False,False,1.0,1.0,none,115.0,1.0,2.0,0.68595,23.32231,3.0,2.92562,274.3554,830498.2,25.48613,0.0,0.0,2.0,4.0,4.0,0.041322,0.140496,318.5478261,36633.0,64.50413,112,20.247739602169982,0,0,1,human(2),0,1,1,1,1,1
50635701.0,freeman010,freeman010,Morgan شاه,نه خسرو شد آن کس که خس پرورست خسی دیگر و خسروی دیگرست.کند هر پهلوی خسرو نشانی تو خود هم خسروی هم پهلوانی.با جان خسرو خرد باد جفت.ستایش خرد را به از راه داد 卐 ‌,نه خسرو شد آن کس که خس پرورست خسی دیگر و خسروی دیگرست.کند هر پهلوی خسرو نشانی تو خود هم خسروی هم پهلوانی.با جان خسرو خرد باد جفت.ستایش خرد را به از راه داد 卐 ‌,2009-06-25T12:49:23+00:00,37468.0,7456.0,187158.0,67.0,19135.0,145999.0,145999.0,0.0,37468.0,5763.0,6.501475,1.293771,1.0,False,0.0,True,False,False,False,0.0,0.0,none,342.0,299.0,49.0,0.972464,32.07101,5.0,1.230435,357.6565,312938.5,25.33385,0.0,0.0,3.0,7.0,2.0,0.034783,0.052174,424.880117,145309.0,89.64058,159,5.025214592274678,0,3,0,bot(1),1,1,1,1,1,1
1.64009e+18,Azihastam1,azihastam1,آزی هستم,Pharmacist | Interested in Politics | Make Up Artist | Monarchist | Conservative | Tweets are my own opinion,Pharmacist | Interested in Politics | Make Up Artist | Monarchist | Conservative | Tweets are my own opinion,2023-03-26T20:48:26+00:00,4255.0,387.0,71956.0,11.0,1624.0,18751.0,18751.0,0.0,4255.0,741.0,5.74224,0.522267,1.0,False,0.0,False,False,False,False,0.0,0.0,none,14.0,5.0,1.0,1.05,24.05,1.0,1.7,325.05,2431480.0,25.30499,0.0,0.0,1.0,2.0,1.0,0.2,0.2,1337.928571,18731.0,43.35,108,10.994832041343669,0,1,0,human(2),0,1,1,1,1,1
1.33408e+18,DavariAbdolreza,davariabdolreza,عبدالرضا داوری 🇮🇷,پدر آئین و آوین، کارشناس ارشد تبدیل انرژی، دکتری اقتصاد، پژوهشگر اقتصاد سیاسی، تاریخ و OSINT، فلسفه خوان، ایرانگرا، توسعه گرا، طرفدار حکمرانی مقتدر و تکنوکرات,پدر آئین و آوین، کارشناس ارشد تبدیل انرژی، دکتری اقتصاد، پژوهشگر اقتصاد سیاسی، تاریخ و OSINT، فلسفه خوان، ایرانگرا، توسعه گرا، طرفدار حکمرانی مقتدر و تکنوکرات,2020-12-02T10:03:13+00:00,52228.0,879.0,128200.0,231.0,9342.0,39810.0,39810.0,0.0,52228.0,1585.0,32.95142,0.554574,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,1.0,22.0,1.0,1.0,423.0,0.0,25.11672,2.0,2.0,2.0,2.0,2.0,0.0,0.0,39809.0,39809.0,27.0,158,59.41751990898749,0,0,0,human(2),0,1,1,1,1,1
1.2259e+18,Fariba60867811,fariba60867811,Fariba,در وطن من، بر سر دار می‌رود سر بیدار ! با افتخار براندازم,در وطن من، بر سر دار می‌رود سر بیدار ! با افتخار براندازم,2020-02-07T22:05:53+00:00,7665.0,6158.0,108011.0,6.0,2723.0,47255.0,47255.0,0.0,7665.0,1884.0,4.068471,3.268577,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,2.0,1.0,0.5,14.0,2.0,1.25,173.5,8745802.0,25.08227,0.0,0.0,1.0,1.0,1.0,0.25,1.0,47251.0,47251.0,37.25,57,1.2447223124391036,0,8,0,human(2),0,1,1,1,1,1
8.7842e+17,StupidJalal,stupidjalal,جلال آل احمقِ بیشعور,"ورود عرزشی،مجاهد،اسهال‌طلب، تجزیه‌طلب و چپول ممنوع⛔

برای ایرانی آزاد و آباد
#ملی_گرا✌","ورود عرزشی،مجاهد،اسهال‌طلب، تجزیه‌طلب و چپول ممنوع
 
 برای ایرانی آزاد و آباد
 ملی_گرا",2017-06-24T01:12:11+00:00,3796.0,3029.0,111168.0,2.0,1620.0,70746.0,70746.0,0.0,3796.0,2842.0,1.335679,1.065799,1.0,False,0.0,True,False,False,False,1.0,0.0,none,1.0,0.0,1.0,1.0,15.5,2.0,2.0,4.5,42076.0,24.89303,0.0,1.0,1.0,1.0,1.0,0.0,1.0,70744.0,70744.0,1.5,86,1.2532188841201717,0,0,0,human(2),0,1,1,1,1,1
1.55564e+18,shararehtalaeii,shararehtalaeii,𝕊𝕙𝕒𝕣𝕒𝕣𝕖𝕙 𝕋𝕒𝕝𝕒𝕖𝕚,جاوید شاه شاهان، جاوید مُلكِ ایران,جاوید شاه شاهان، جاوید مُلكِ ایران,2022-08-05T19:48:03+00:00,11441.0,3169.0,42017.0,14.0,3065.0,23781.0,23781.0,0.0,11441.0,974.0,11.74641,3.253593,1.0,False,0.0,True,False,False,False,0.0,0.0,none,279.0,86.0,33.0,0.962406,38.58897,3.0,2.385965,257.213,192123.4,24.41581,0.0,0.0,2.0,9.0,2.0,0.390977,0.684211,83.81003584,23383.0,85.71429,34,3.610287156831808,0,0,0,human(2),0,1,1,1,1,1
7.4266e+17,protester0101,protester0101,(Disciple of Lech Walesa) لِخ وآلِسا انقلابی,"راه صحیح آگاهی است و درستکاری
فدای آرمان ایران آزاد و آباد ❤️
دموکراسی لاییک
اقتصاد لیبرال
حمایت سوسیال","راه صحیح آگاهی است و درستکاری
 فدای آرمان ایران آزاد و آباد 
 دموکراسی لاییک
 اقتصاد لیبرال
 حمایت سوسیال",2016-06-14T10:08:48+00:00,8655.0,1761.0,419061.0,32.0,6626.0,77948.0,77948.0,0.0,8655.0,3217.0,2.690395,0.547404,0.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,1.0,1.5,51.0,1.0,0.5,80.0,32286614.0,24.23003,0.0,0.0,1.0,1.0,1.0,0.5,0.5,77946.0,77946.0,21.0,103,4.914821124361159,0,4,0,human(2),0,1,1,1,1,1
1.52633e+18,abelbalb,abelbalb,Abel,,,2022-05-16T22:33:14+00:00,3100.0,991.0,40424.0,7.0,3218.0,25196.0,25196.0,0.0,3100.0,1055.0,2.938389,0.939336,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,0.0,1.0,1.0,16.0,1.0,1.0,4.0,0.0,23.88246,1.0,1.0,1.0,1.0,1.0,0.0,2.0,25195.0,25195.0,0.0,0,3.1281533804238144,0,0,0,human(2),0,1,1,0,1,1
1.07589e+18,negannegan55,negannegan55,نگان,عاشقی از دیار پهلوی,عاشقی از دیار پهلوی,2018-12-20T23:20:08+00:00,7155.0,2376.0,54654.0,18.0,5451.0,54619.0,54619.0,0.0,7155.0,2298.0,3.113577,1.033943,1.0,False,0.0,True,False,False,False,0.0,0.0,none,131.0,1.0,7.0,0.953333,18.34667,1.0,1.693333,412.14,702583.1,23.76806,0.0,0.0,4.0,10.0,12.0,0.073333,0.093333,415.8778626,54480.0,88.04667,19,3.0113636363636362,0,2,0,human(2),0,1,1,1,1,1
