epoch,train_loss,val_loss
145,0.6348742104711986,0.6342414855957031
146,0.6364417047727675,0.6472914814949036
147,0.6384975683121454,0.636379873752594
148,0.6286977728207906,0.6325535893440246
149,0.6339309754825774,0.647773265838623
150,0.6164559920628866,0.6425297617912292
151,0.6392187646457127,0.6337066769599915
152,0.6381018672670636,0.6227749347686767
153,0.628914787655785,0.630786120891571
154,0.6204393676349095,0.6195698618888855
155,0.634671973330634,0.6287667393684387
156,0.6298222882407052,0.6365097641944886
157,0.6171763028417315,0.6318982839584351
158,0.6201433340708414,0.6221335053443908
159,0.6157569544655936,0.6201992034912109
160,0.6207877880051023,0.6268456697463989
161,0.6145223293985639,0.6324920415878296
162,0.6127557910624004,0.622652816772461
163,0.6131156470094409,0.622622263431549
164,0.6200349416051593,0.6449032187461853
165,0.633303804056985,0.6155657768249512
166,0.6156645516554514,0.6369002342224122
167,0.6429801299458459,0.6601240515708924
168,0.6162610323656172,0.6427327275276185
169,0.6130947087492261,0.6283995389938355
170,0.5992468581313178,0.6182423114776612
171,0.5937983663309188,0.6432285904884338
172,0.6368872012410846,0.6588281393051147
173,0.622714177483604,0.6423952341079712
174,0.6056138972441355,0.632639491558075
175,0.6317061058112553,0.6371393203735352
176,0.6070421962510972,0.6165379881858826
177,0.5902884460630871,0.621627414226532
178,0.5862291015329815,0.6259166717529296
179,0.6090910519872393,0.6409698247909545
180,0.6047286561557225,0.6227756381034851
181,0.6108728036994026,0.6187072157859802
182,0.5996701972825187,0.6130144596099854
183,0.6077833275000254,0.6172374129295349
184,0.6096082542623792,0.6514607191085815
185,0.600506013347989,0.6416591763496399
186,0.6133016546567281,0.62938312292099
187,0.5929016981806073,0.6165527105331421
188,0.5979469773315248,0.6255371809005738
189,0.5860610746202015,0.6153425097465515
190,0.5828999181588491,0.615691065788269
191,0.5694571165811448,0.6182626843452453
192,0.6286834662868863,0.6265325665473938
193,0.5879079500834147,0.6198614835739136
194,0.5875487810089475,0.6203673362731934
195,0.5946878492832184,0.6297288060188293
196,0.6174055224373227,0.6307918190956116
197,0.5909738157476697,0.6188793182373047
198,0.5771110228129795,0.6114510893821716
199,0.5903242798078627,0.6153128862380981
200,0.5749874640078771,0.6238173961639404
