epoch,train_loss,val_loss
92,0.33397448772475835,0.8196666300296783
93,0.3614453857853299,0.7875115752220154
94,0.3472694726217361,0.7737419903278351
95,0.34750690275714513,0.7856032490730286
96,0.3514676306928907,0.8195635557174683
97,0.3363418593293145,0.8206097543239593
98,0.35125704606374103,0.8117300748825074
99,0.3483391297715051,0.8202367842197418
100,0.344367201484385,0.8640884459018707
101,0.33832915623982746,0.837839812040329
102,0.3323641979978198,0.8731200754642486
103,0.34072911810307277,0.8862324297428131
104,0.3698322262082781,0.8717123687267303
105,0.3166595896085103,0.8715814709663391
106,0.34148623049259186,0.8436932504177094
107,0.3362619827191035,0.8646051168441773
108,0.3266485645657494,0.8478812336921692
109,0.3213165970075698,0.874176847934723
110,0.3407112175510043,0.878252524137497
111,0.3318647543589274,0.8854622602462768
112,0.31012068192164105,0.9286583483219146
113,0.3062538054017794,0.9391101717948913
114,0.3108560733851932,0.9968575000762939
115,0.30987909861973356,0.9445137858390809
116,0.29495638112227124,1.0253706097602844
117,0.29317608582121985,1.0147424995899201
118,0.31335931306793574,0.9838306367397308
119,0.30527677493435995,0.9960708081722259
120,0.31809626519680023,1.062790423631668
121,0.28796832192511784,1.013795518875122
122,0.2576486585395677,1.0555103242397308
123,0.26999335345767794,1.1239286541938782
124,0.2906318065666017,1.0854565143585204
125,0.2859888357065973,1.121508526802063
126,0.28444730171135496,1.1436809182167054
127,0.2696159581343333,1.188496959209442
128,0.26350500541073935,1.2039517700672149
129,0.28397584422713235,1.1706038117408752
130,0.2945430108479091,1.1795277297496796
131,0.26666217226357686,1.1519916892051696
132,0.26345148043973105,1.1799778699874879
133,0.298876237656389,1.0998146295547486
134,0.2818806721341042,1.1751405119895935
135,0.2568330512869926,1.1959196865558623
136,0.26426749924818677,1.2730540931224823
137,0.2935184282915933,1.2136553406715394
138,0.24960303945200785,1.2477429866790772
139,0.2638126661380132,1.2402677357196807
140,0.2610678190276736,1.2735502302646637
141,0.2690346712867419,1.2331411778926848
142,0.25093687006405424,1.255334162712097
143,0.2655195068745386,1.2502289414405823
144,0.2563063857101259,1.2693479776382446
145,0.251863628448475,1.308073675632477
146,0.25645823280016583,1.2057664513587951
147,0.29124781560330165,1.2482344210147858
148,0.231863015464374,1.2567699372768402
149,0.23673167966661,1.257102805376053
150,0.25488803251868203,1.312005990743637
151,0.23864161329610006,1.3302758634090424
152,0.2328258128393264,1.3708320677280426
153,0.24863867745513007,1.3067569792270661
154,0.24295825227385476,1.276116853952408
155,0.25060103372448966,1.2472175657749176
156,0.2278858291960898,1.3290643095970154
157,0.2471273768515814,1.340300840139389
158,0.23832985829739345,1.3407910287380218
159,0.25679711536282585,1.39515340924263
160,0.2215997250307174,1.3798418462276458
161,0.2463735689719518,1.396086537837982
162,0.20988794558105014,1.4387967824935912
163,0.22620540538004466,1.4059245824813842
164,0.24463814355078198,1.4274103701114655
165,0.23919940633433207,1.3777478635311127
166,0.21427898960454123,1.4511220932006836
167,0.24263983716567358,1.3875250101089478
168,0.21693859923453557,1.4054297089576722
169,0.23160043216886975,1.3995151758193969
170,0.2500388934498742,1.4361347198486327
171,0.2446042737435727,1.3616067588329315
172,0.21691623010805675,1.364562702178955
173,0.20643681252286547,1.4959246337413787
174,0.2101791710371063,1.478933084011078
175,0.22212217482072966,1.5319185137748719
176,0.2574904855518114,1.3828770995140076
177,0.19715965166687965,1.5452446520328522
178,0.2191388766680445,1.4647415280342102
179,0.2584209899817194,1.417719829082489
180,0.23204099245014645,1.353667640686035
181,0.20900729263112658,1.444430375099182
182,0.1942842301158678,1.5157128810882567
183,0.19052610014166152,1.5836504638195037
184,0.2195105871983937,1.5378263115882873
185,0.1689929607368651,1.6476180136203766
186,0.17947968450330554,1.5938743233680726
187,0.19784060085103625,1.5367786645889283
188,0.22949320929391043,1.5567939937114716
189,0.18909329282385962,1.5707671165466308
190,0.20776674577168056,1.5925507426261902
191,0.19871843109528223,1.6087772727012635
192,0.1957253214149248,1.5830678939819336
193,0.23599618389492943,1.5286584496498108
194,0.19302288549286978,1.5741997480392456
195,0.19458079834779105,1.6631330728530884
196,0.2069746454556783,1.6291874051094055
197,0.19629884795064018,1.6494474530220031
198,0.196586012840271,1.607755172252655
199,0.1939899825624057,1.707610446214676
200,0.18707303791528657,1.6674078345298766
